393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
394, 249, 106, 51, 48.37929366037736, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
394, 249, 106, 51, 48.37929366037736, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
394, 249, 106, 51, 48.37929366037736, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
394, 249, 106, 51, 48.37929366037736, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
394, 249, 106, 51, 48.37929366037736, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
393, 249, 107, 51, 47.92715072897196, 50.88980829411765
