358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,72,36,71.22507122,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,72,36,71.22507122,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,270,71,35,72.22824124,74.15372066
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,72,36,71.22507122,72.09389508
358,270,71,35,72.22824124,74.15372066
358,271,72,36,71.22507122,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,72,36,71.22507122,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,72,36,71.22507122,72.09389508
358,271,72,36,71.22507122,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,70,36,73.26007326,72.09389508
358,271,72,36,71.22507122,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,72,36,71.22507122,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
358,271,71,36,72.22824124,72.09389508
